ID do Aluno,Marca - Unidade,Tentativa Final,Atendimento Final
10901010914,Colégio Alaor - Unidade D,Sim,Não
1090101009,Colégio Alaor - Unidade D,Sim,Sim
109010110104,Colégio Alaor - Unidade D,Sim,Não
10901011019,Colégio Alaor - Unidade D,Sim,Não
1090101101,Colégio Alaor - Unidade D,Sim,Não
1090101119,Colégio Alaor - Unidade D,Sim,Sim
1090101010110,Colégio Alaor - Unidade D,Sim,Sim
1090101111,Colégio Alaor - Unidade D,Sim,Sim
1090101001,Colégio Alaor - Unidade D,Sim,Não
1090101004,Colégio Alaor - Unidade D,Sim,Sim
1090101001,Colégio Alaor - Unidade D,Sim,Sim
1090101014,Colégio Alaor - Unidade D,Sim,Não
1090101041,Colégio Alaor - Unidade D,Sim,Não
1090101011,Colégio Alaor - Unidade D,Sim,Não
1090101114,Colégio Alaor - Unidade D,Sim,Não
1090101114,Colégio Alaor - Unidade D,Sim,Sim
1090101144,Colégio Alaor - Unidade D,Sim,Sim
109010101910,Colégio Alaor - Unidade D,Sim,Não
1090101191,Colégio Alaor - Unidade D,Sim,Não
10901010409,Colégio Alaor - Unidade D,Sim,Sim
1090101409,Colégio Alaor - Unidade D,Sim,Não
109010104100,Colégio Alaor - Unidade D,Sim,Não
10901014100,Colégio Alaor - Unidade D,Sim,Sim
1090101041010,Colégio Alaor - Unidade D,Sim,Não
10901014110,Colégio Alaor - Unidade D,Sim,Não
1090101441,Colégio Alaor - Unidade D,Sim,Não
1090101440,Colégio Alaor - Unidade D,Sim,Não
10901011101,Colégio Alaor - Unidade D,Sim,Não
1090101110,Colégio Alaor - Unidade D,Sim,Não
1090101914,Colégio Alaor - Unidade D,Sim,Sim
1090101941,Colégio Alaor - Unidade D,Sim,Sim
1090101941,Colégio Alaor - Unidade D,Sim,Não
10901000109,Colégio Alaor - Unidade D,Sim,Não
1090100000,Colégio Alaor - Unidade D,Sim,Sim
1090100000,Colégio Alaor - Unidade D,Sim,Não
1090100044,Colégio Alaor - Unidade D,Sim,Não
1090100091,Colégio Alaor - Unidade D,Sim,Sim
10901001044,Colégio Alaor - Unidade D,Sim,Não
10901001101,Colégio Alaor - Unidade D,Sim,Não
10901001101,Colégio Alaor - Unidade D,Sim,Sim
10901001010,Colégio Alaor - Unidade D,Sim,Não
1090100144,Colégio Alaor - Unidade D,Sim,Não
1090100014,Colégio Alaor - Unidade D,Sim,Sim
1090100014,Colégio Alaor - Unidade D,Sim,Não
1090100044,Colégio Alaor - Unidade D,Sim,Sim
1090100111,Colégio Alaor - Unidade D,Sim,Não
1090100140,Colégio Alaor - Unidade D,Sim,Não
1090100140,Colégio Alaor - Unidade D,Sim,Sim
1090100410,Colégio Alaor - Unidade D,Sim,Sim
1090100441,Colégio Alaor - Unidade D,Sim,Sim
1090100491,Colégio Alaor - Unidade D,Sim,Não
1090100414,Colégio Alaor - Unidade D,Sim,Não
1090100441,Colégio Alaor - Unidade D,Sim,Não
1090100494,Colégio Alaor - Unidade D,Sim,Não
1090100110,Colégio Alaor - Unidade D,Sim,Sim
1090100901,Colégio Alaor - Unidade D,Sim,Não
1090100911,Colégio Alaor - Unidade D,Sim,Não
1090100990,Colégio Alaor - Unidade D,Sim,Sim
1090100991,Colégio Alaor - Unidade D,Sim,Sim
1090101010,Colégio Alaor - Unidade D,Sim,Não
10901011004,Colégio Alaor - Unidade D,Sim,Sim
1090101104,Colégio Alaor - Unidade D,Sim,Sim
1090101141,Colégio Alaor - Unidade D,Sim,Não
1090101009,Colégio Alaor - Unidade D,Sim,Não
1090101000,Colégio Alaor - Unidade D,Sim,Sim
1090101004,Colégio Alaor - Unidade D,Sim,Não
1090101040,Colégio Alaor - Unidade D,Sim,Não
10901010410,Colégio Alaor - Unidade D,Sim,Sim
1090101044,Colégio Alaor - Unidade D,Sim,Sim
10901011100,Colégio Alaor - Unidade D,Sim,Sim
1090101190,Colégio Alaor - Unidade D,Sim,Não
1090101414,Colégio Alaor - Unidade D,Sim,Não
1090101444,Colégio Alaor - Unidade D,Sim,Sim
1090101414,Colégio Alaor - Unidade D,Sim,Sim
1090101494,Colégio Alaor - Unidade D,Sim,Não
10901014110,Colégio Alaor - Unidade D,Sim,Sim
10901014410,Colégio Alaor - Unidade D,Sim,Não
1090101444,Colégio Alaor - Unidade D,Sim,Não
1090101914,Colégio Alaor - Unidade D,Sim,Não
1090104014,Colégio Alaor - Unidade D,Sim,Não
1090104014,Colégio Alaor - Unidade D,Sim,Sim
1090104011,Colégio Alaor - Unidade D,Sim,Sim
1090104011,Colégio Alaor - Unidade D,Sim,Não
1090104044,Colégio Alaor - Unidade D,Sim,Não
10901040910,Colégio Alaor - Unidade D,Sim,Não
109010410104,Colégio Alaor - Unidade D,Sim,Não
109010410110,Colégio Alaor - Unidade D,Sim,Não
10901041014,Colégio Alaor - Unidade D,Sim,Sim
10901041041,Colégio Alaor - Unidade D,Sim,Não
10901041011,Colégio Alaor - Unidade D,Sim,Não
109010410104,Colégio Alaor - Unidade D,Sim,Sim
1090104114,Colégio Alaor - Unidade D,Sim,Sim
1090104114,Colégio Alaor - Unidade D,Sim,Não
1090104194,Colégio Alaor - Unidade D,Sim,Não
1090104001,Colégio Alaor - Unidade D,Sim,Não
10901040104,Colégio Alaor - Unidade D,Sim,Não
1090104040,Colégio Alaor - Unidade D,Sim,Não
1090104094,Colégio Alaor - Unidade D,Sim,Não
10901041101,Colégio Alaor - Unidade D,Sim,Não
1090104149,Colégio Alaor - Unidade D,Sim,Não
1090104149,Colégio Alaor - Unidade D,Sim,Sim
1090104140,Colégio Alaor - Unidade D,Sim,Sim
1090104140,Colégio Alaor - Unidade D,Sim,Não
1090104411,Colégio Alaor - Unidade D,Sim,Não
1090104444,Colégio Alaor - Unidade D,Sim,Não
1090104444,Colégio Alaor - Unidade D,Sim,Sim
10901044010,Colégio Alaor - Unidade D,Sim,Sim
10901044100,Colégio Alaor - Unidade D,Sim,Sim
1090104411,Colégio Alaor - Unidade D,Sim,Sim
1090104441,Colégio Alaor - Unidade D,Sim,Não
10901041010,Colégio Alaor - Unidade D,Sim,Não
1090104101,Colégio Alaor - Unidade D,Sim,Sim
1090104109,Colégio Alaor - Unidade D,Sim,Não
109010411010,Colégio Alaor - Unidade D,Sim,Não
1090104110,Colégio Alaor - Unidade D,Sim,Sim
10901049110,Colégio Alaor - Unidade D,Sim,Não
1090104911,Colégio Alaor - Unidade D,Sim,Não
10901040010,Colégio Alaor - Unidade D,Sim,Não
1090104001,Colégio Alaor - Unidade D,Sim,Sim
1090104010,Colégio Alaor - Unidade D,Sim,Não
10901040410,Colégio Alaor - Unidade D,Sim,Sim
1090104019,Colégio Alaor - Unidade D,Sim,Não
10901041004,Colégio Alaor - Unidade D,Sim,Não
10901041049,Colégio Alaor - Unidade D,Sim,Não
10901041040,Colégio Alaor - Unidade D,Sim,Não
10901041040,Colégio Alaor - Unidade D,Sim,Sim
109010410410,Colégio Alaor - Unidade D,Sim,Sim
10901041090,Colégio Alaor - Unidade D,Sim,Sim
1090104101,Colégio Alaor - Unidade D,Sim,Não
1090104009,Colégio Alaor - Unidade D,Sim,Não
1090104049,Colégio Alaor - Unidade D,Sim,Sim
1090104090,Colégio Alaor - Unidade D,Sim,Não
1090104104,Colégio Alaor - Unidade D,Sim,Sim
1090104401,Colégio Alaor - Unidade D,Sim,Não
10901044410,Colégio Alaor - Unidade D,Sim,Não
1090104414,Colégio Alaor - Unidade D,Sim,Não
1090104449,Colégio Alaor - Unidade D,Sim,Não
1090104414,Colégio Alaor - Unidade D,Sim,Sim
1090104144,Colégio Alaor - Unidade D,Sim,Não
10901041010,Colégio Alaor - Unidade D,Sim,Sim
10901041110,Colégio Alaor - Unidade D,Sim,Sim
10901041110,Colégio Alaor - Unidade D,Sim,Não
1090104111,Colégio Alaor - Unidade D,Sim,Não
1090104004,Colégio Alaor - Unidade D,Sim,Não
1090104190,Colégio Alaor - Unidade D,Sim,Não
10901044104,Colégio Alaor - Unidade D,Sim,Não
10901044101,Colégio Alaor - Unidade D,Sim,Não
10901044110,Colégio Alaor - Unidade D,Sim,Não
1090104449,Colégio Alaor - Unidade D,Sim,Sim
1090104419,Colégio Alaor - Unidade D,Sim,Não
109010441010,Colégio Alaor - Unidade D,Sim,Sim
1090104494,Colégio Alaor - Unidade D,Sim,Não
1090104400,Colégio Alaor - Unidade D,Sim,Sim
10901044410,Colégio Alaor - Unidade D,Sim,Sim
1090104441,Colégio Alaor - Unidade D,Sim,Sim
1090104141,Colégio Alaor - Unidade D,Sim,Sim
1090104141,Colégio Alaor - Unidade D,Sim,Não
10901049104,Colégio Alaor - Unidade D,Sim,Não
10901049104,Colégio Alaor - Unidade D,Sim,Sim
10901049010,Colégio Alaor - Unidade D,Sim,Sim
1090104944,Colégio Alaor - Unidade D,Sim,Não
1090104991,Colégio Alaor - Unidade D,Sim,Sim
109010110109,Colégio Alaor - Unidade D,Sim,Não
109010110101,Colégio Alaor - Unidade D,Sim,Não
10901011011,Colégio Alaor - Unidade D,Sim,Não
10901011041,Colégio Alaor - Unidade D,Sim,Não
10901011011,Colégio Alaor - Unidade D,Sim,Sim
1090101104,Colégio Alaor - Unidade D,Sim,Não
10901011910,Colégio Alaor - Unidade D,Sim,Não
1090101411,Colégio Alaor - Unidade D,Sim,Sim
1090101401,Colégio Alaor - Unidade D,Sim,Não
1090101101,Colégio Alaor - Unidade D,Sim,Sim
10901019101,Colégio Alaor - Unidade D,Sim,Não
10901019104,Colégio Alaor - Unidade D,Sim,Não
1090101911,Colégio Alaor - Unidade D,Sim,Não
1090101911,Colégio Alaor - Unidade D,Sim,Sim
1090101944,Colégio Alaor - Unidade D,Sim,Sim
1090101944,Colégio Alaor - Unidade D,Sim,Não
1090109094,Colégio Alaor - Unidade D,Sim,Não
10901091011,Colégio Alaor - Unidade D,Sim,Sim
10901091019,Colégio Alaor - Unidade D,Sim,Não
10901091091,Colégio Alaor - Unidade D,Sim,Sim
1090109109,Colégio Alaor - Unidade D,Sim,Não
1090109444,Colégio Alaor - Unidade D,Sim,Sim
1090109491,Colégio Alaor - Unidade D,Sim,Não
1090109499,Colégio Alaor - Unidade D,Sim,Não
10901094410,Colégio Alaor - Unidade D,Sim,Não
10901094410,Colégio Alaor - Unidade D,Sim,Sim
1090109491,Colégio Alaor - Unidade D,Sim,Sim
10901091100,Colégio Alaor - Unidade D,Sim,Sim
1090109111,Colégio Alaor - Unidade D,Sim,Não
1090109140,Colégio Alaor - Unidade D,Sim,Não
109010004,Colégio Alaor - Unidade D,Sim,Sim
109010044,Colégio Alaor - Unidade D,Sim,Sim
109010104,Colégio Alaor - Unidade D,Sim,Não
10901001044,Colégio Alaor - Unidade D,Sim,Sim
109010144,Colégio Alaor - Unidade D,Sim,Não
109010014,Colégio Alaor - Unidade D,Sim,Sim
109010014,Colégio Alaor - Unidade D,Sim,Não
109010090,Colégio Alaor - Unidade D,Sim,Sim
109010199,Colégio Alaor - Unidade D,Sim,Não
109010414,Colégio Alaor - Unidade D,Sim,Sim
109010411,Colégio Alaor - Unidade D,Sim,Não
10901004101,Colégio Alaor - Unidade D,Sim,Sim
1090109410,Colégio Alaor - Unidade D,Sim,Não
10901009410,Colégio Alaor - Unidade D,Sim,Não
1090110010,Colégio Alaor - Unidade D,Sim,Sim
1090110010,Colégio Alaor - Unidade D,Sim,Não
1090110091,Colégio Alaor - Unidade D,Sim,Não
10901101011,Colégio Alaor - Unidade D,Sim,Não
10901101011,Colégio Alaor - Unidade D,Sim,Sim
109011010110,Colégio Alaor - Unidade D,Sim,Não
10901010004,Colégio Alaor - Unidade D,Sim,Não
1090110004,Colégio Alaor - Unidade D,Sim,Sim
10901010041,Colégio Alaor - Unidade D,Sim,Não
1090110041,Colégio Alaor - Unidade D,Sim,Sim
10901010111,Colégio Alaor - Unidade D,Sim,Sim
1090110111,Colégio Alaor - Unidade D,Sim,Sim
10901104010,Colégio Alaor - Unidade D,Sim,Não
10901104010,Colégio Alaor - Unidade D,Sim,Sim
1090110444,Colégio Alaor - Unidade D,Sim,Sim
10901104101,Colégio Alaor - Unidade D,Sim,Não
1090110410,Colégio Alaor - Unidade D,Sim,Não
10901104910,Colégio Alaor - Unidade D,Sim,Não
1090110194,Colégio Alaor - Unidade D,Sim,Não
1090111019,Colégio Alaor - Unidade D,Sim,Não
1090110101,Colégio Alaor - Unidade D,Sim,Não
109011140,Colégio Alaor - Unidade D,Sim,Não
109011400,Colégio Alaor - Unidade D,Sim,Não
109011404,Colégio Alaor - Unidade D,Sim,Não
109011111,Colégio Alaor - Unidade D,Sim,Não
109011119,Colégio Alaor - Unidade D,Sim,Não
109011914,Colégio Alaor - Unidade D,Sim,Não
109010009,Colégio Alaor - Unidade D,Sim,Sim
1090100101,Colégio Alaor - Unidade D,Sim,Não
10901000100,Colégio Alaor - Unidade D,Sim,Não
109010010,Colégio Alaor - Unidade D,Sim,Não
10901001000,Colégio Alaor - Unidade D,Sim,Não
109010104,Colégio Alaor - Unidade D,Sim,Sim
109010109,Colégio Alaor - Unidade D,Sim,Não
109010109,Colégio Alaor - Unidade D,Sim,Sim
109010191,Colégio Alaor - Unidade D,Sim,Não
109010414,Colégio Alaor - Unidade D,Sim,Não
10901004910,Colégio Alaor - Unidade D,Sim,Não
1090104910,Colégio Alaor - Unidade D,Sim,Sim
109010409,Colégio Alaor - Unidade D,Sim,Sim
1090100411,Colégio Alaor - Unidade D,Sim,Sim
109010411,Colégio Alaor - Unidade D,Sim,Sim
1090100411,Colégio Alaor - Unidade D,Sim,Não
1090100940,Colégio Alaor - Unidade D,Sim,Não
109010940,Colégio Alaor - Unidade D,Sim,Sim
1090100940,Colégio Alaor - Unidade D,Sim,Sim
109010999,Colégio Alaor - Unidade D,Sim,Sim
109011001,Colégio Alaor - Unidade D,Sim,Não
109011041,Colégio Alaor - Unidade D,Sim,Não
1090101101010,Colégio Alaor - Unidade D,Sim,Não
10901110101,Colégio Alaor - Unidade D,Sim,Não
1090101101010,Colégio Alaor - Unidade D,Sim,Sim
109011101,Colégio Alaor - Unidade D,Sim,Sim
11010114104,Colégio Alaor - Unidade D,Sim,Não
1101011441,Colégio Alaor - Unidade D,Sim,Não
1101011441,Colégio Alaor - Unidade D,Sim,Sim
11010114910,Colégio Alaor - Unidade D,Sim,Não
101010114910,Colégio Alaor - Unidade D,Sim,Sim
11010111100,Colégio Alaor - Unidade D,Sim,Não
1101011904,Colégio Alaor - Unidade D,Sim,Sim
101010141041,Colégio Alaor - Unidade D,Sim,Não
1101014141,Colégio Alaor - Unidade D,Sim,Não
11010141109,Colégio Alaor - Unidade D,Sim,Não
1101014144,Colégio Alaor - Unidade D,Sim,Não
1101014144,Colégio Alaor - Unidade D,Sim,Sim
1101014494,Colégio Alaor - Unidade D,Sim,Não
1101014494,Colégio Alaor - Unidade D,Sim,Sim
1101014404,Colégio Alaor - Unidade D,Sim,Não
1101014440,Colégio Alaor - Unidade D,Sim,Não
1101014444,Colégio Alaor - Unidade D,Sim,Não
1101014114,Colégio Alaor - Unidade D,Sim,Sim
1101014111,Colégio Alaor - Unidade D,Sim,Não
1101014904,Colégio Alaor - Unidade D,Sim,Sim
10101014904,Colégio Alaor - Unidade D,Sim,Não
1101014900,Colégio Alaor - Unidade D,Sim,Não
1101014910,Colégio Alaor - Unidade D,Sim,Não
1101014944,Colégio Alaor - Unidade D,Sim,Não
10101014941,Colégio Alaor - Unidade D,Sim,Não
1101014941,Colégio Alaor - Unidade D,Sim,Não
1101014911,Colégio Alaor - Unidade D,Sim,Não
101010140104,Colégio Alaor - Unidade D,Sim,Sim
101010140104,Colégio Alaor - Unidade D,Sim,Não
1101014014,Colégio Alaor - Unidade D,Sim,Não
10101014044,Colégio Alaor - Unidade D,Sim,Não
1101014044,Colégio Alaor - Unidade D,Sim,Não
1010101410010,Colégio Alaor - Unidade D,Sim,Não
110101410010,Colégio Alaor - Unidade D,Sim,Não
11010141001,Colégio Alaor - Unidade D,Sim,Não
10101014101010,Colégio Alaor - Unidade D,Sim,Sim
11010141011,Colégio Alaor - Unidade D,Sim,Não
1010101410100,Colégio Alaor - Unidade D,Sim,Não
1010101410100,Colégio Alaor - Unidade D,Sim,Sim
11010141010,Colégio Alaor - Unidade D,Sim,Não
101010141044,Colégio Alaor - Unidade D,Sim,Não
11010141044,Colégio Alaor - Unidade D,Sim,Não
11010141044,Colégio Alaor - Unidade D,Sim,Sim
11010141041,Colégio Alaor - Unidade D,Sim,Sim
11010141091,Colégio Alaor - Unidade D,Sim,Sim
11010140109,Colégio Alaor - Unidade D,Sim,Não
1101014000,Colégio Alaor - Unidade D,Sim,Não
1101014044,Colégio Alaor - Unidade D,Sim,Sim
1101014011,Colégio Alaor - Unidade D,Sim,Não
1101014449,Colégio Alaor - Unidade D,Sim,Não
1101014404,Colégio Alaor - Unidade D,Sim,Sim
1101014444,Colégio Alaor - Unidade D,Sim,Sim
1101014110,Colégio Alaor - Unidade D,Sim,Sim
1101014114,Colégio Alaor - Unidade D,Sim,Não
1101014949,Colégio Alaor - Unidade D,Sim,Não
1101014910,Colégio Alaor - Unidade D,Sim,Sim
110100411,Colégio Alaor - Unidade D,Sim,Sim
110110449,Colégio Alaor - Unidade D,Sim,Sim
110140004,Colégio Alaor - Unidade D,Sim,Não
1110401004,Colégio Alaor - Unidade D,Sim,Não
1110401010,Colégio Alaor - Unidade D,Sim,Não
111040104,Colégio Alaor - Unidade D,Sim,Não
111040040,Colégio Alaor - Unidade D,Sim,Não
111040044,Colégio Alaor - Unidade D,Sim,Não
111040010,Colégio Alaor - Unidade D,Sim,Sim
1110400110,Colégio Alaor - Unidade D,Sim,Não
111040091,Colégio Alaor - Unidade D,Sim,Não
111040101,Colégio Alaor - Unidade D,Sim,Não
1110401101,Colégio Alaor - Unidade D,Sim,Não
111040110,Colégio Alaor - Unidade D,Sim,Sim
111040110,Colégio Alaor - Unidade D,Sim,Não
111040404,Colégio Alaor - Unidade D,Sim,Não
111040409,Colégio Alaor - Unidade D,Sim,Não
1110404110,Colégio Alaor - Unidade D,Sim,Sim
1110404410,Colégio Alaor - Unidade D,Sim,Não
111040444,Colégio Alaor - Unidade D,Sim,Não
111040441,Colégio Alaor - Unidade D,Sim,Sim
111040449,Colégio Alaor - Unidade D,Sim,Não
111040410,Colégio Alaor - Unidade D,Sim,Não
111040414,Colégio Alaor - Unidade D,Sim,Não
111040491,Colégio Alaor - Unidade D,Sim,Não
111040401,Colégio Alaor - Unidade D,Sim,Sim
111040401,Colégio Alaor - Unidade D,Sim,Não
111040409,Colégio Alaor - Unidade D,Sim,Sim
111040410,Colégio Alaor - Unidade D,Sim,Sim
111040411,Colégio Alaor - Unidade D,Sim,Sim
1110404410,Colégio Alaor - Unidade D,Sim,Sim
111040440,Colégio Alaor - Unidade D,Sim,Não
111040444,Colégio Alaor - Unidade D,Sim,Sim
111040411,Colégio Alaor - Unidade D,Sim,Não
111040494,Colégio Alaor - Unidade D,Sim,Sim
111040190,Colégio Alaor - Unidade D,Sim,Sim
111014004,Colégio Alaor - Unidade D,Sim,Não
111014044,Colégio Alaor - Unidade D,Sim,Não
1110140410,Colégio Alaor - Unidade D,Sim,Não
111014091,Colégio Alaor - Unidade D,Sim,Não
111014094,Colégio Alaor - Unidade D,Sim,Sim
111014094,Colégio Alaor - Unidade D,Sim,Não
1110141000,Colégio Alaor - Unidade D,Sim,Não
1110141010,Colégio Alaor - Unidade D,Sim,Não
1110141019,Colégio Alaor - Unidade D,Sim,Sim
1110141004,Colégio Alaor - Unidade D,Sim,Sim
1110141049,Colégio Alaor - Unidade D,Sim,Sim
1110141094,Colégio Alaor - Unidade D,Sim,Não
1110141101,Colégio Alaor - Unidade D,Sim,Não
111014111,Colégio Alaor - Unidade D,Sim,Sim
111014141,Colégio Alaor - Unidade D,Sim,Não
111014191,Colégio Alaor - Unidade D,Sim,Não
111014191,Colégio Alaor - Unidade D,Sim,Sim
1110140010,Colégio Alaor - Unidade D,Sim,Sim
111014001,Colégio Alaor - Unidade D,Sim,Não
1110140104,Colégio Alaor - Unidade D,Sim,Não
1110140110,Colégio Alaor - Unidade D,Sim,Não
111014041,Colégio Alaor - Unidade D,Sim,Não
1110140410,Colégio Alaor - Unidade D,Sim,Sim
111014041,Colégio Alaor - Unidade D,Sim,Sim
111014011,Colégio Alaor - Unidade D,Sim,Sim
111014010,Colégio Alaor - Unidade D,Sim,Não
111014011,Colégio Alaor - Unidade D,Sim,Não
111014014,Colégio Alaor - Unidade D,Sim,Sim
111014100,Colégio Alaor - Unidade D,Sim,Não
111014101,Colégio Alaor - Unidade D,Sim,Sim
111014104,Colégio Alaor - Unidade D,Sim,Não
111014111,Colégio Alaor - Unidade D,Sim,Não
111014119,Colégio Alaor - Unidade D,Sim,Não
111014149,Colégio Alaor - Unidade D,Sim,Não
111014140,Colégio Alaor - Unidade D,Sim,Não
1110141410,Colégio Alaor - Unidade D,Sim,Não
111014404,Colégio Alaor - Unidade D,Sim,Não
1110144104,Colégio Alaor - Unidade D,Sim,Não
1110144101,Colégio Alaor - Unidade D,Sim,Não
111014411,Colégio Alaor - Unidade D,Sim,Sim
1010101441010,Colégio Alaor - Unidade D,Sim,Não
111014409,Colégio Alaor - Unidade D,Sim,Não
111014440,Colégio Alaor - Unidade D,Sim,Sim
111014441,Colégio Alaor - Unidade D,Sim,Sim
111014444,Colégio Alaor - Unidade D,Sim,Não
111014444,Colégio Alaor - Unidade D,Sim,Sim
111014441,Colégio Alaor - Unidade D,Sim,Não
111014449,Colégio Alaor - Unidade D,Sim,Sim
111014419,Colégio Alaor - Unidade D,Sim,Não
111014499,Colégio Alaor - Unidade D,Sim,Não
111014414,Colégio Alaor - Unidade D,Sim,Sim
111014414,Colégio Alaor - Unidade D,Sim,Não
111014114,Colégio Alaor - Unidade D,Sim,Não
111014144,Colégio Alaor - Unidade D,Sim,Não
111014149,Colégio Alaor - Unidade D,Sim,Sim
111014190,Colégio Alaor - Unidade D,Sim,Sim
111014901,Colégio Alaor - Unidade D,Sim,Não
111014904,Colégio Alaor - Unidade D,Sim,Não
11101491010,Colégio Alaor - Unidade D,Sim,Sim
1110149100,Colégio Alaor - Unidade D,Sim,Sim
111014940,Colégio Alaor - Unidade D,Sim,Não
111014919,Colégio Alaor - Unidade D,Sim,Não
111011004,Colégio Alaor - Unidade D,Sim,Não
111011001,Colégio Alaor - Unidade D,Sim,Sim
111011011,Colégio Alaor - Unidade D,Sim,Sim
111011010,Colégio Alaor - Unidade D,Sim,Não
1110110110,Colégio Alaor - Unidade D,Sim,Não
111011040,Colégio Alaor - Unidade D,Sim,Não
111011049,Colégio Alaor - Unidade D,Sim,Não
111011049,Colégio Alaor - Unidade D,Sim,Sim
1010101110110,Colégio Alaor - Unidade D,Sim,Não
1110111011,Colégio Alaor - Unidade D,Sim,Não
1010101110110,Colégio Alaor - Unidade D,Sim,Sim
1110111040,Colégio Alaor - Unidade D,Sim,Sim
101010111000,Colégio Alaor - Unidade D,Sim,Sim
1110111100,Colégio Alaor - Unidade D,Sim,Não
111011141,Colégio Alaor - Unidade D,Sim,Não
111011144,Colégio Alaor - Unidade D,Sim,Não
1110110104,Colégio Alaor - Unidade D,Sim,Sim
111011044,Colégio Alaor - Unidade D,Sim,Sim
111011044,Colégio Alaor - Unidade D,Sim,Não
1110111101,Colégio Alaor - Unidade D,Sim,Não
1110111109,Colégio Alaor - Unidade D,Sim,Não
111011111,Colégio Alaor - Unidade D,Sim,Não
111011141,Colégio Alaor - Unidade D,Sim,Sim
11100144,Colégio Alaor - Unidade D,Sim,Não
11100141,Colégio Alaor - Unidade D,Sim,Não
11100409,Colégio Alaor - Unidade D,Sim,Não
11100410,Colégio Alaor - Unidade D,Sim,Sim
11100491,Colégio Alaor - Unidade D,Sim,Sim
111004101,Colégio Alaor - Unidade D,Sim,Sim
11100411,Colégio Alaor - Unidade D,Sim,Não
11100414,Colégio Alaor - Unidade D,Sim,Não
11100444,Colégio Alaor - Unidade D,Sim,Sim
11100441,Colégio Alaor - Unidade D,Sim,Sim
111004910,Colégio Alaor - Unidade D,Sim,Não
11100111,Colégio Alaor - Unidade D,Sim,Não
11100114,Colégio Alaor - Unidade D,Sim,Não
11100104,Colégio Alaor - Unidade D,Sim,Não
11100149,Colégio Alaor - Unidade D,Sim,Sim
111009100,Colégio Alaor - Unidade D,Sim,Sim
11100941,Colégio Alaor - Unidade D,Sim,Sim
11100990,Colégio Alaor - Unidade D,Sim,Não
11101004,Colégio Alaor - Unidade D,Sim,Não
10101001004,Colégio Alaor - Unidade D,Sim,Não
11101001,Colégio Alaor - Unidade D,Sim,Não
111010100,Colégio Alaor - Unidade D,Sim,Não
111010104,Colégio Alaor - Unidade D,Sim,Sim
11101000,Colégio Alaor - Unidade D,Sim,Não
111010410,Colégio Alaor - Unidade D,Sim,Não
11101040,Colégio Alaor - Unidade D,Sim,Sim
11101049,Colégio Alaor - Unidade D,Sim,Não
1110110410,Colégio Alaor - Unidade D,Sim,Sim
101010011000,Colégio Alaor - Unidade D,Sim,Não
11101100,Colégio Alaor - Unidade D,Sim,Não
11101100,Colégio Alaor - Unidade D,Sim,Sim
111011101,Colégio Alaor - Unidade D,Sim,Sim
11101140,Colégio Alaor - Unidade D,Sim,Sim
11101114,Colégio Alaor - Unidade D,Sim,Não
111010010,Colégio Alaor - Unidade D,Sim,Não
111010109,Colégio Alaor - Unidade D,Sim,Sim
11101041,Colégio Alaor - Unidade D,Sim,Não
11101094,Colégio Alaor - Unidade D,Sim,Sim
111011100,Colégio Alaor - Unidade D,Sim,Não
11101404,Colégio Alaor - Unidade D,Sim,Sim
111014104,Colégio Alaor - Unidade D,Sim,Sim
11101444,Colégio Alaor - Unidade D,Sim,Não
11101441,Colégio Alaor - Unidade D,Sim,Não
11101491,Colégio Alaor - Unidade D,Sim,Não
11101404,Colégio Alaor - Unidade D,Sim,Não
11101419,Colégio Alaor - Unidade D,Sim,Não
111014109,Colégio Alaor - Unidade D,Sim,Não
11101414,Colégio Alaor - Unidade D,Sim,Sim
11101411,Colégio Alaor - Unidade D,Sim,Não
101010011104,Colégio Alaor - Unidade D,Sim,Não
101010011104,Colégio Alaor - Unidade D,Sim,Sim
11101110,Colégio Alaor - Unidade D,Sim,Sim
111019100,Colégio Alaor - Unidade D,Sim,Não
111019110,Colégio Alaor - Unidade D,Sim,Sim
11101911,Colégio Alaor - Unidade D,Sim,Não
11101911,Colégio Alaor - Unidade D,Sim,Sim
11101914,Colégio Alaor - Unidade D,Sim,Não
11101941,Colégio Alaor - Unidade D,Sim,Sim
11104014,Colégio Alaor - Unidade D,Sim,Sim
11104040,Colégio Alaor - Unidade D,Sim,Não
111041000,Colégio Alaor - Unidade D,Sim,Não
111041011,Colégio Alaor - Unidade D,Sim,Não
111041014,Colégio Alaor - Unidade D,Sim,Não
111041090,Colégio Alaor - Unidade D,Sim,Não
1110411010,Colégio Alaor - Unidade D,Sim,Sim
11104101,Colégio Alaor - Unidade D,Sim,Não
11104144,Colégio Alaor - Unidade D,Sim,Não
11104190,Colégio Alaor - Unidade D,Sim,Sim
11104191,Colégio Alaor - Unidade D,Sim,Não
11104001,Colégio Alaor - Unidade D,Sim,Sim
11104000,Colégio Alaor - Unidade D,Sim,Não
11104001,Colégio Alaor - Unidade D,Sim,Não
11104040,Colégio Alaor - Unidade D,Sim,Sim
11104041,Colégio Alaor - Unidade D,Sim,Não
11104044,Colégio Alaor - Unidade D,Sim,Não
111041101,Colégio Alaor - Unidade D,Sim,Não
11104119,Colégio Alaor - Unidade D,Sim,Não
111044104,Colégio Alaor - Unidade D,Sim,Sim
111044104,Colégio Alaor - Unidade D,Sim,Não
11104401,Colégio Alaor - Unidade D,Sim,Não
